date_issued,author,title,description,link,page,issue
2016/08/29,Curtis Sittenfeld,“Gender Studies”,"Fiction: “Having a drink in the hotel bar with Luke the Shuttle Driver is almost enjoyable, because it’s like an anthropological experience.”",https://newyorker.com/magazine/2016/08/29/gender-studies-by-curtis-sittenfeld,12,"August 29, 2016 Issue"
2016/08/22,Thomas McGuane,“Papaya”,"Fiction: “She helped him to understand that he had been robbed of everything, his boat stolen.”",https://newyorker.com/magazine/2016/08/22/papaya-by-thomas-mcguane,12,"August 22, 2016 Issue"
2016/08/08,Tessa Hadley,“Dido’s Lament”,"Fiction: “How worldly was he, coolly inviting her to trespass on the grounds of his second marriage?”",https://newyorker.com/magazine/2016/08/08/didos-lament-by-tessa-hadley,12,"August 8 & 15, 2016 Issue"
2016/08/01,Joshua Ferris,“The Abandonment”,Fiction: “The poor girl. She’s about to burn her life to the ground and she doesn’t even know it.”,https://newyorker.com/magazine/2016/08/01/the-abandonment-by-joshua-ferris,12,"August 1, 2016 Issue"
2016/07/25,Joy Williams,“Stuff”,"Fiction: “He felt blue. He was dying, and the doctor, or whoever that had been, hadn’t even given him a prescription to ﬁll.”",https://newyorker.com/magazine/2016/07/25/stuff-by-joy-williams,12,"July 25, 2016 Issue"
2016/07/11,Michael Andreasen,“The King’s Teacup at Rest”,Fiction: “The royal steward returns the amusement park’s deed to his crocodile-leather attaché case and addresses the king.”,https://newyorker.com/magazine/2016/07/11/the-kings-teacup-at-rest-by-michael-andreasen,12,"July 11 & 18, 2016 Issue"
2016/07/04,T. Coraghessan Boyle,“The Fugitive”,"Fiction: “What he was about to do was wrong, he knew that, and he regretted it the instant he saw it before him, but he wasn’t going to any prison, no way.”",https://newyorker.com/magazine/2016/07/04/the-fugitive-by-t-coraghessan-boyle,12,"July 4, 2016 Issue"
2016/06/27,Paul Theroux,“Upside-Down Cake”,Fiction: “We had betrayed one another too many times to be able to sit comfortably around the same table together.”,https://newyorker.com/magazine/2016/06/27/upside-down-cake-by-paul-theroux,12,"June 27, 2016 Issue"
2016/06/20,Karen Russell,“Bog Girl”,"Fiction: “She had been killed, and now her smile seemed even more impressive to him, and he wanted only to protect her from future harm.”",https://newyorker.com/magazine/2016/06/20/bog-girl-by-karen-russell,12,"June 20, 2016 Issue"
2016/06/06,Zadie Smith,“Two Men Arrive in a Village”,"Fiction: “A kind of wildness descends, a bloody chaos, into which all the formal gestures of welcome and food and threat seem instantly to dissolve.”",https://newyorker.com/magazine/2016/06/06/two-men-arrive-in-a-village-by-zadie-smith,13,"June 6 & 13, 2016 Issue"
2016/06/06,Jonathan Safran Foer,“Maybe It Was the Distance”,Fiction: “All that should have led Jacob to dislike Tamir brought him closer—not with envy but with love.”,https://newyorker.com/magazine/2016/06/06/maybe-it-was-the-distance-by-jonathan-safran-foer,13,"June 6 & 13, 2016 Issue"
2016/06/06,Ben Lerner,“The Polish Rider”,"Fiction: “She ran after the Uber, screaming for it to stop, until it had turned off her street toward Delancey.”",https://newyorker.com/magazine/2016/06/06/the-polish-rider-by-ben-lerner,13,"June 6 & 13, 2016 Issue"
2016/06/06,Langston Hughes,“Seven People Dancing”,"A previously unpublished story, written circa 1961.",https://newyorker.com/magazine/2016/06/06/seven-people-dancing-by-langston-hughes,13,"June 6 & 13, 2016 Issue"
2016/05/30,Charles Yu,“Fable”,"Fiction: “Once upon a time, there was an angry guy, who hated the story he was in. All right?”",https://newyorker.com/magazine/2016/05/30/fable-by-charles-yu,13,"May 30, 2016 Issue"
2016/05/23,Lauren Groff,“The Midnight Zone”,"Fiction: “If anyone was going to die it was going to be us, our skulls popping in the jaws of an endangered cat.”",https://newyorker.com/magazine/2016/05/23/the-midnight-zone-by-lauren-groff,13,"May 23, 2016 Issue"
2016/05/16,Akhil Sharma,“A Life of Adventure and Delight”,Fiction: “Gautama’s favorite thing about hiring prostitutes was negotiating the price.”,https://newyorker.com/magazine/2016/05/16/a-life-of-adventure-and-delight-by-akhil-sharma,13,"May 16, 2016 Issue"
2016/05/09,John L’Heureux,“Three Short Moments in a Long Life”,"Fiction: “I tripped on the new carpet and heard myself saying, ‘Jesus Christ!’ I opened the door and it was him.”",https://newyorker.com/magazine/2016/05/09/three-short-moments-in-a-long-life-by-john-lheureux,13,"May 9, 2016 Issue"
2016/05/02,Alexandra Kleeman,“Choking Victim”,"Fiction: “She looked down at the small ears of her daughter, unavoidably open to the world, eagerly capturing the sounds of the choking man.”",https://newyorker.com/magazine/2016/05/02/choking-victim-by-alexandra-kleeman,13,"May 2, 2016 Issue"
2016/04/25,Lara Vapnyar,“Waiting for the Miracle”,Fiction: “Vadik said in Russian that he was spending the night in the city. With a girl. An American girl.”,https://newyorker.com/magazine/2016/04/25/waiting-for-the-miracle-by-lara-vapnyar,13,"April 25, 2016 Issue"
2016/04/18,Colin Barrett,"“Anhedonia, Here I Come”",Fiction:“Bobby had been writing and rewriting and refining and re-refining the manuscript of his début collection for more than eight years now.”,https://newyorker.com/magazine/2016/04/18/anhedonia-here-i-come-by-colin-barrett,14,"April 18, 2016 Issue"
2016/04/11,Sarah Shun-lien Bynum,“The Burglar”,Fiction: “What sorts of crimes are committed by an unjustly incarcerated man who’s travelled through a rift in the space-time continuum?”,https://newyorker.com/magazine/2016/04/11/the-burglar-by-sarah-shun-lien-bynum,14,"April 11, 2016 Issue"
2016/04/04,Kevin Canty,“God’s Work”,"Fiction: “Where is the holy part of him? He can’t find it, only sin.”",https://newyorker.com/magazine/2016/04/04/gods-work,14,"April 4, 2016 Issue"
2016/03/28,Ian McEwan,“My Purple Scented Novel”,"Fiction: “I don’t deny there was wrongdoing. I stole a life, and I don’t intend to give it back.”",https://newyorker.com/magazine/2016/03/28/my-purple-scented-novel-fiction-by-ian-mcewan,14,"March 28, 2016 Issue"
2016/03/21,Annie Proulx,“A Resolute Man”,Fiction: “Was it not his responsibility to save the woman who had saved him?”,https://newyorker.com/magazine/2016/03/21/a-resolute-man,14,"March 21, 2016 Issue"
2016/03/14,Ann Beattie,“For the Best”,"Fiction: “Where had she come from tonight, and where was she returning to? He had no idea.”",https://newyorker.com/magazine/2016/03/14/for-the-best,14,"March 14, 2016 Issue"
2016/03/07,Fiona McFarlane,“Buttony”,"Fiction: “The children stood motionless in the circle, and now their hands were closed.”",https://newyorker.com/magazine/2016/03/07/buttony,14,"March 7, 2016 Issue"
2016/02/29,Luke Mogelson,“Total Solar”,"Fiction: “She was new to Kabul and, I sensed, typically stimulated by the proximity of violence and privation.”",https://newyorker.com/magazine/2016/02/29/total-solar,14,"February 29, 2016 Issue"
2016/02/22,Don DeLillo,“Sine Cosine Tangent”,"New fiction: “I liked reading books that nearly killed me, books that helped tell me who I was, the son who spites his father by reading such books.”",https://newyorker.com/magazine/2016/02/22/sine-cosine-tangent,14,"February 22, 2016 Issue"
2016/02/08,George Saunders,“Mother’s Day”,"Fiction: “Well, if he wanted a fight, she knew how to fight. She liked it. She was good at it. She’d make him pay. The way she always had.”",https://newyorker.com/magazine/2016/02/08/mothers-day-fiction-george-saunders,14,"February 8 & 15, 2016 Issue"
2016/02/01,Adam Ehrlich Sachs,“The Philosophers”,"Fiction: “Until recently, he told the psychiatrist, he had been the most intelligent person in history.”",https://newyorker.com/magazine/2016/02/01/the-philosophers,15,"February 1, 2016 Issue"
2016/01/25,Tatyana Tolstaya,Aspic,"“It’s a special kind of religion, making the aspic. It’s a yearly sacrifice, though we don’t know to whom or for what.”",https://newyorker.com/magazine/2016/01/25/aspic-fiction-tatyana-tolstaya,15,"January 25, 2016 Issue"
2016/01/18,Ludmilla Petrushevskaya,“The Story of a Painter”,Fiction: “He could no longer pretend that his life wasn’t a total failure and that nothing except art concerned him.”,https://newyorker.com/magazine/2016/01/18/the-story-of-a-painter,15,"January 18, 2016 Issue"
2016/01/11,Anne Carson,“1 = 1”,"Fiction: “What is the price of desolation, and who pays.”",https://newyorker.com/magazine/2016/01/11/1-equals-1,15,"January 11, 2016 Issue"
2016/01/04,Ottessa Moshfegh,“The Beach Boy”,"“He’d lived his entire life on his best behavior, a slave to decorum. For what?”",https://newyorker.com/magazine/2016/01/04/the-beach-boy,15,"January 4, 2016 Issue"
2015/12/21,Tim Parks,“Bedtimes”,"Fiction: “He wonders, Should he wait up for his wife and confront her?”",https://newyorker.com/magazine/2015/12/21/bedtimes,15,"December 21 & 28, 2015 Issue"
2015/12/14,Dana Spiotta,“Jelly and Jack”,Fiction: “All his circling around eventually came to the point. ‘What do you look like?’ ”,https://newyorker.com/magazine/2015/12/14/jelly-and-jack,15,"December 14, 2015 Issue"
2015/12/07,Martin Amis,“Oktober”,"Fiction: “The crowd was diversified by thin streams of dark-skinned and dark-clothed refugees, their eyes haunted and determined, their tread leaden but firm.”",https://newyorker.com/magazine/2015/12/07/oktober,15,"December 7, 2015 Issue"
2015/11/30,Rachel Kushner,“Fifty-Seven”,"Fiction: “He didn’t intend to hurt her. As soon as he could get something oﬀ her, he’d leave her alone, let her go.”",https://newyorker.com/magazine/2015/11/30/fifty-seven,15,"November 30, 2015 Issue"
2015/11/23,Ann Beattie,Save a Horse Ride a Cowgirl,"Fiction: “You couldn’t just stare into the darkness with binoculars, looking at your old life.”",https://newyorker.com/magazine/2015/11/23/save-a-horse-ride-a-cowgirl,15,"November 23, 2015 Issue"
2015/11/16,Mark Haddon,“The Weir”,"Fiction: “He realizes how big the river is, now that he is inside it, how strong, how lost the woman must be, and how slim his chances are of ﬁnding her.”",https://newyorker.com/magazine/2015/11/16/the-weir,16,"November 16, 2015 Issue"
2015/11/09,Julianne Pachico,“Honey Bunny”,Fiction: A wealthy young Colombian woman in New York takes refuge in cocaine and recalls the country she had to leave behind.,https://newyorker.com/magazine/2015/11/09/honey-bunny,16,"November 9, 2015 Issue"
2015/11/02,Ariel Dorfman,“The Gospel According to García”,"Fiction: “García was not able to teach that day, because of circumstances that were best left unspoken.”",https://newyorker.com/magazine/2015/11/02/the-gospel-according-to-garcia,16,"November 2, 2015 Issue"
2015/10/26,Lesley Nneka Arimah,“Who Will Greet You at Home”,"Fiction: “Ogechi tried to think of it as a fair trade, a little bit of her life for her child’s life.”",https://newyorker.com/magazine/2015/10/26/who-will-greet-you-at-home,16,"October 26, 2015 Issue"
2015/10/19,Ben Marcus,“Cold Little Bird”,Fiction: “Of course a child could do it. Who else but children to lead the fucking species into darkness?”,https://newyorker.com/magazine/2015/10/19/cold-little-bird,16,"October 19, 2015 Issue"
2015/10/12,Rivka Galchen,“Usl at the Stadium”,"Fiction: For a few minutes, his sleeping form was on the Jumbotron. The next day, he was all over the Internet.",https://newyorker.com/magazine/2015/10/12/usl-at-the-stadium,16,"October 12, 2015 Issue"
2015/10/05,Tim Parks,“Vespa”,"Fiction: “Riding always induced a happy mood of freedom and competence, which vanished the moment he took the helmet oﬀ.”",https://newyorker.com/magazine/2015/10/05/vespa,16,"October 5, 2015 Issue"
2015/09/28,Thomas McGuane,“The Driver”,"Fiction: “As the car pulled forward, Spencer looked longingly into the dark. He thought of his mother and wondered if she would remember to feed the ﬁsh.”",https://newyorker.com/magazine/2015/09/28/the-driver-fiction-thomas-mcguane,16,"September 28, 2015 Issue"
2015/09/21,Amos Oz,“My Curls Have Blown All the Way to China”,"Fiction: “What foolishness, to go and get my hair cut. . . . And on that very same morning.”",https://newyorker.com/magazine/2015/09/21/my-curls-have-blown-all-the-way-to-china,16,"September 21, 2015 Issue"
2015/09/14,Joy Williams,“Chicken Hill”,"Fiction: “Imagination only fails us in the end, when the stories we tell ourselves have to stop.”",https://newyorker.com/magazine/2015/09/14/chicken-hill,16,"September 14, 2015 Issue"
2015/09/07,Danielle McLaughlin,“In the Act of Falling”,New fiction: Life is transformed for a family in the wake of Ireland’s financial crisis.,https://newyorker.com/magazine/2015/09/07/in-the-act-of-falling,17,"September 7, 2015 Issue"
2015/08/31,Jensen Beach,“The Apartment”,Fiction: A new neighbor prompts memories of a long-lost lover for a woman caught in an unhappy marriage.,https://newyorker.com/magazine/2015/08/31/the-apartment,17,"August 31, 2015 Issue"
