board_id,board_name,school_id,school_name,municipality,enrolment,lat,long,first_lang_not_english,first_lang_not_french,newcomer,special_ed,gifted,grade_3_standard_reading,grade_3_standard_writing,grade_3_standard_math,grade_6_standard_reading,grade_6_standard_writing,grade_6_standard_math,low_income,parent_university_edu
B66001,Bluewater DSB,569565,Walkerton District Community School,Brockton,380.0,44.117259999999995,-81.14761999999999,,99.7,,25.8,,60.0,51.0,63.0,67.0,60.0,24.0,11.86,7.1
B67164,Brant Haldimand Norfolk CDSB,690015,Blessed Sacrament School,Brant County,189.0,43.100809999999996,-80.443,,100.0,,13.2,,74.0,61.0,43.0,90.0,65.0,35.0,7.99,13.3
B67164,Brant Haldimand Norfolk CDSB,696900,Christ the King School,Brantford,144.0,43.14795,-80.2832,,100.0,,9.0,,80.0,70.0,30.0,60.0,90.0,40.0,20.4,10.73
B67164,Brant Haldimand Norfolk CDSB,714453,Holy Cross School,Brantford,247.0,43.14676,-80.24194,,100.0,,18.2,,58.0,50.0,35.0,65.0,65.0,29.0,25.45,
B67164,Brant Haldimand Norfolk CDSB,716960,Holy Family School,Brant County,145.0,43.206590000000006,-80.38991999999999,,100.0,,13.1,,100.0,100.0,82.0,86.0,79.0,50.0,7.26,15.88
B67164,Brant Haldimand Norfolk CDSB,750259,Jean Vanier Catholic Elementary School,Brantford,341.0,43.1212,-80.24958000000001,,100.0,,8.5,,71.0,65.0,35.0,70.0,52.0,22.0,21.66,6.59
B67164,Brant Haldimand Norfolk CDSB,736481,Notre Dame Catholic Elementary School,Haldimand County,280.0,43.061809999999994,-79.96379,,100.0,,13.6,,77.0,86.0,64.0,94.0,83.0,63.0,3.98,20.36
B67164,Brant Haldimand Norfolk CDSB,739200,Notre Dame School,Brantford,320.0,43.181540000000005,-80.23601,,100.0,,15.0,,83.0,80.0,73.0,44.0,38.0,25.0,13.18,16.41
B67164,Brant Haldimand Norfolk CDSB,743968,Our Lady of Fatima School,Norfolk County,103.0,42.83766,-80.63393,,100.0,,11.7,,83.0,75.0,92.0,100.0,100.0,55.0,11.54,
B67164,Brant Haldimand Norfolk CDSB,749125,Our Lady of Providence Catholic Elementary School,Brantford,356.0,43.17546,-80.28516,,100.0,,9.0,,86.0,92.0,65.0,80.0,84.0,48.0,7.39,34.34
B67164,Brant Haldimand Norfolk CDSB,753084,Resurrection School,Brantford,132.0,43.18063,-80.25795,,100.0,,9.8,,,,,83.0,67.0,8.0,13.59,
B67164,Brant Haldimand Norfolk CDSB,762756,Sacred Heart Catholic Elementary School,Brant County,271.0,43.228013,-80.417119,,100.0,,7.4,,76.0,79.0,59.0,87.0,81.0,68.0,5.64,21.35
B67164,Brant Haldimand Norfolk CDSB,759309,Sacred Heart School,Norfolk County,205.0,42.74055,-80.58175,,100.0,,8.3,,95.0,100.0,86.0,87.0,87.0,65.0,13.59,
B67164,Brant Haldimand Norfolk CDSB,704940,St. Basil Catholic Elementary School,Brantford,366.0,43.11262,-80.29687,5.2,100.0,,11.2,,64.0,67.0,51.0,90.0,87.0,61.0,7.75,38.07
B67164,Brant Haldimand Norfolk CDSB,779067,St. Bernard of Clairvaux School,Norfolk County,171.0,42.9263,-80.29309,,100.0,,11.7,,87.0,73.0,73.0,88.0,82.0,59.0,11.95,
B67164,Brant Haldimand Norfolk CDSB,782050,St. Cecilia's School,Norfolk County,149.0,42.795840000000005,-80.22187,,100.0,,13.4,,81.0,75.0,56.0,87.0,73.0,47.0,13.49,
B67164,Brant Haldimand Norfolk CDSB,789984,St. Frances Cabrini School,Norfolk County,246.0,42.85253,-80.48872,,99.6,,5.3,,76.0,68.0,52.0,88.0,76.0,80.0,10.95,5.56
B67164,Brant Haldimand Norfolk CDSB,793256,St. Gabriel Catholic (Elementary) School,Brantford,432.0,43.124159999999996,-80.29433,,100.0,,13.0,2.5,88.0,86.0,67.0,82.0,80.0,35.0,7.03,22.58
B67164,Brant Haldimand Norfolk CDSB,810827,St. Joseph's School,Norfolk County,454.0,42.83245,-80.29519,2.4,100.0,,11.0,,80.0,89.0,68.0,85.0,83.0,42.0,15.48,9.14
B67164,Brant Haldimand Norfolk CDSB,818453,St. Leo School,Brantford,250.0,43.184059999999995,-80.26854,,100.0,,11.2,,63.0,39.0,39.0,94.0,89.0,44.0,8.68,14.99
B67164,Brant Haldimand Norfolk CDSB,831450,St. Mary's School,Haldimand County,128.0,42.9571,-80.05715,,100.0,,14.1,,67.0,80.0,60.0,76.0,59.0,35.0,21.2,9.01
B67164,Brant Haldimand Norfolk CDSB,834831,St. Michael's School,Norfolk County,100.0,42.76425,-80.38694,,100.0,,12.0,,73.0,82.0,64.0,,,,,
B67164,Brant Haldimand Norfolk CDSB,834963,St. Michael's School,Haldimand County,210.0,42.906290000000006,-79.62011,,100.0,,7.6,,78.0,83.0,65.0,82.0,68.0,36.0,14.65,
B67164,Brant Haldimand Norfolk CDSB,840530,St. Patrick School,Brantford,128.0,43.1699,-80.25918,,100.0,,11.7,,73.0,82.0,73.0,,,,14.24,
B67164,Brant Haldimand Norfolk CDSB,840556,St. Patrick's School,Haldimand County,134.0,43.07555,-79.94734,,100.0,,9.7,,76.0,71.0,71.0,93.0,79.0,64.0,8.21,12.8
B67164,Brant Haldimand Norfolk CDSB,844977,St. Peter School,Brantford,160.0,43.14332,-80.21973,,100.0,,12.5,,53.0,53.0,41.0,91.0,91.0,68.0,18.36,16.95
B67164,Brant Haldimand Norfolk CDSB,846791,St. Pius X Catholic Elementary School,Brantford,264.0,43.16488,-80.27226999999999,,100.0,,17.0,,43.0,61.0,32.0,90.0,87.0,45.0,17.86,15.55
B67164,Brant Haldimand Norfolk CDSB,850950,St. Stephen's School,Haldimand County,125.0,42.94849,-79.85792,,100.0,,8.8,,53.0,53.0,53.0,87.0,73.0,47.0,10.91,
B67164,Brant Haldimand Norfolk CDSB,853038,St. Theresa School,Brantford,175.0,43.13095,-80.32836999999999,,100.0,,12.0,,88.0,81.0,75.0,75.0,83.0,42.0,15.55,17.76
B67008,Bruce-Grey CDSB,711985,Holy Family Separate School,Hanover,276.0,44.14849,-81.02591,,100.0,,26.8,,69.0,79.0,45.0,76.0,71.0,44.0,10.76,11.72
B67008,Bruce-Grey CDSB,721255,Immaculate Conception Separate School,South Bruce,273.0,44.06793,-81.21044,,99.3,,21.6,,100.0,100.0,70.0,91.0,96.0,74.0,10.29,12.9
B67008,Bruce-Grey CDSB,710296,Mary Immaculate Community School,Brockton,116.0,44.15323,-81.27920999999999,,100.0,,23.3,,,,,88.0,88.0,53.0,11.92,
B67008,Bruce-Grey CDSB,737399,Notre Dame Catholic School,Owen Sound,360.0,44.58869,-80.92243,3.3,100.0,,31.7,,,,,75.0,64.0,49.0,16.12,8.61
B67008,Bruce-Grey CDSB,732133,Sacred Heart School,South Bruce,150.0,44.04037,-81.11702,,100.0,,28.0,,,,,100.0,92.0,46.0,9.2,
B67008,Bruce-Grey CDSB,864218,Sacred Heart Separate School,South Bruce,72.0,43.995329999999996,-81.28869,,100.0,,19.4,,67.0,75.0,83.0,62.0,54.0,46.0,,
B67008,Bruce-Grey CDSB,774332,St Anthony's Separate School,Kincardine,365.0,44.17023,-81.62284,4.7,98.9,,21.6,,65.0,77.0,63.0,92.0,84.0,62.0,9.47,19.85
B67008,Bruce-Grey CDSB,776602,St Basil's Separate School,Owen Sound,427.0,44.56372,-80.96082,,100.0,,17.6,,62.0,63.0,46.0,,,,18.07,6.49
B67008,Bruce-Grey CDSB,751464,St Joseph's School,Saugeen Shores,213.0,44.43693,-81.39258000000001,,100.0,,25.8,,76.0,81.0,57.0,68.0,73.0,36.0,15.71,17.86
B67008,Bruce-Grey CDSB,705098,St Peter's & St Paul's Separate School,West Grey,143.0,44.185140000000004,-80.82211,,100.0,,21.0,,92.0,92.0,77.0,82.0,94.0,47.0,15.89,10.89
B67008,Bruce-Grey CDSB,732800,St Teresa of Calcutta Catholic School,Brockton,216.0,44.115520000000004,-81.14783,,100.0,,26.9,,80.0,85.0,75.0,100.0,92.0,85.0,11.69,7.37
B80020,Campbell Children's SA,425729,Campbell Children's School,Oshawa,34.0,43.891750306999995,-78.80817420000001,,,,,,,,,,,,,
B67172,CDSB of Eastern Ontario,689610,Bishop Macdonell Separate School,Cornwall,234.0,45.0218,-74.72399999999999,,100.0,,41.5,,34.0,69.0,10.0,50.0,54.0,8.0,29.06,
B67172,CDSB of Eastern Ontario,741782,Hanley Hall Catholic Elementary School,Smiths Falls,,44.899331936,-76.014230603,,,,,,,,,,,,,
B67172,CDSB of Eastern Ontario,715131,Holy Cross School,North Grenville,536.0,45.0125,-75.6543,,99.3,,12.9,,66.0,75.0,49.0,79.0,76.0,45.0,8.45,17.69
B67172,CDSB of Eastern Ontario,828203,Holy Name of Mary Separate School,Mississippi Mills,317.0,45.2309,-76.1834,,99.1,,28.7,,77.0,87.0,65.0,71.0,71.0,41.0,10.16,18.22
B67172,CDSB of Eastern Ontario,821553,Holy Trinity Catholic Elementary School,South Glengarry,201.0,45.0446,-74.6705,8.5,98.0,,33.8,,,,,,,,18.4,12.41
B67172,CDSB of Eastern Ontario,721646,Immaculate Conception Separate School,Cornwall,174.0,45.02465,-74.71428,6.3,96.6,,22.4,,77.0,77.0,69.0,100.0,83.0,50.0,25.13,5.78
B67172,CDSB of Eastern Ontario,696269,Iona Academy,South Glengarry,194.0,45.2141,-74.5961,,92.8,,19.6,,80.0,93.0,73.0,87.0,96.0,52.0,10.29,20.82
B67172,CDSB of Eastern Ontario,691127,J L Jordan Separate School,Brockville,109.0,44.609390000000005,-75.67965,,99.1,,21.1,,62.0,81.0,44.0,80.0,93.0,60.0,15.75,
B67172,CDSB of Eastern Ontario,753670,Mother Teresa Catholic,Russell,427.0,45.26344999,-75.36118001,,99.8,,18.3,,67.0,85.0,51.0,84.0,90.0,41.0,4.55,26.03
B67172,CDSB of Eastern Ontario,697630,Notre Dame Catholic Separate School,Carleton Place,188.0,45.14297,-76.15831999999999,,99.5,,26.1,,,,,,,,9.12,22.07
B67172,CDSB of Eastern Ontario,741361,Our Lady of Good Counsel Separate School,South Stormont,131.0,45.0034,-74.9915,,98.5,,,,57.0,100.0,36.0,100.0,93.0,67.0,11.53,
B67172,CDSB of Eastern Ontario,750646,Pope John Paul II Regional Elementary School,Clarence-Rockland,169.0,45.44042,-75.21951,,98.2,,24.9,,95.0,89.0,63.0,68.0,71.0,21.0,9.05,17.91
B67172,CDSB of Eastern Ontario,758787,Sacred Heart of Jesus Separate School,Lanark Highlands,82.0,45.0189,-76.3693,,100.0,,29.3,,70.0,70.0,50.0,,,,18.29,
B67172,CDSB of Eastern Ontario,759040,Sacred Heart School,Cornwall,233.0,45.035779999999995,-74.74341,6.4,97.4,,35.6,,67.0,73.0,33.0,75.0,71.0,46.0,23.22,
B67172,CDSB of Eastern Ontario,769312,St Andrew's Separate School,Cornwall,208.0,45.0965,-74.8003,,100.0,,38.9,,76.0,71.0,53.0,64.0,60.0,8.0,10.3,11.42
B67172,CDSB of Eastern Ontario,771651,St Anne's School,Cornwall,339.0,45.0186,-74.7685,4.7,97.6,,16.8,,56.0,69.0,38.0,86.0,81.0,38.0,15.96,8.54
B67172,CDSB of Eastern Ontario,785040,St Columban's Catholic Elementary School,Cornwall,196.0,45.02006,-74.73182,,100.0,,39.8,,42.0,46.0,50.0,45.0,55.0,9.0,22.6,
B67172,CDSB of Eastern Ontario,788686,St Edward's School,Westport,97.0,44.67964,-76.40244,,100.0,,24.7,,,,,73.0,73.0,7.0,15.46,
B67172,CDSB of Eastern Ontario,806102,St Finnan's Catholic School,North Glengarry,127.0,45.3051,-74.632,,98.4,,33.1,,50.0,71.0,43.0,81.0,81.0,56.0,15.03,
B67172,CDSB of Eastern Ontario,791938,St Francis de Sales Separate School,Smiths Falls,183.0,44.9017,-76.01811,,99.5,,47.5,,,,,61.0,50.0,19.0,18.02,8.32
B67172,CDSB of Eastern Ontario,792365,St Francis Xavier Elementary School,Clarence-Rockland,116.0,45.4211,-75.2136,,91.4,,39.7,,,,,,,,,20.31
B67172,CDSB of Eastern Ontario,792322,St Francis Xavier Separate School,Brockville,137.0,44.5891,-75.6893,,100.0,,29.2,,82.0,82.0,82.0,94.0,100.0,50.0,18.91,
B67172,CDSB of Eastern Ontario,799602,St James the Greater Separate School,Smiths Falls,198.0,44.89291,-76.01871,,99.5,,16.2,,72.0,92.0,81.0,,,,18.64,5.3
B67172,CDSB of Eastern Ontario,803022,St John Bosco Catholic School,Brockville,270.0,44.609159999999996,-75.7091,,100.0,,15.6,,65.0,65.0,47.0,89.0,89.0,35.0,15.7,10.06
B67172,CDSB of Eastern Ontario,802700,St John Elementary School,Perth,310.0,44.89587,-76.24799,,99.7,,20.0,,76.0,65.0,57.0,82.0,87.0,49.0,13.96,12.64
B67172,CDSB of Eastern Ontario,725374,St Joseph's Separate School,Gananoque,168.0,44.74075,-75.99856,,99.4,,21.4,,71.0,83.0,67.0,82.0,82.0,41.0,12.02,
B67172,CDSB of Eastern Ontario,813907,St Joseph's Separate School,Elizabethtown-Kitley,338.0,44.33423,-76.16338,,99.4,,20.1,,85.0,97.0,77.0,86.0,89.0,54.0,10.72,4.1
B67172,CDSB of Eastern Ontario,736201,St Jude's Catholic Elementary School,Champlain,288.0,45.5308,-74.6455,44.4,59.0,,17.4,,37.0,48.0,30.0,71.0,62.0,15.0,15.8,7.13
B67172,CDSB of Eastern Ontario,828726,St Mary's Separate School,Brockville,139.0,44.59975,-75.6959,,99.3,,31.7,,,,,,,,15.22,
B67172,CDSB of Eastern Ontario,828874,St Mary's Separate School,Carleton Place,209.0,45.13478,-76.14631,,99.5,,40.7,,,,,75.0,67.0,42.0,8.82,22.45
B67172,CDSB of Eastern Ontario,828980,St Mary's Separate School,North Dundas,162.0,45.1008,-75.2275,,100.0,,21.6,,78.0,67.0,56.0,100.0,100.0,80.0,11.44,
B67172,CDSB of Eastern Ontario,830283,St Mary-St Cecilia Catholic,South Dundas,209.0,44.8957,-75.1876,,99.5,,23.0,,83.0,88.0,79.0,89.0,78.0,61.0,14.73,8.96
B67172,CDSB of Eastern Ontario,832502,St Michael Elementary School,North Grenville,228.0,45.0239,-75.6509,,98.7,,25.0,,,,,,,,8.92,17.5
B67172,CDSB of Eastern Ontario,753602,St Patrick Catholic Elementary School,Clarence-Rockland,262.0,45.5415,-75.2992,4.2,95.8,,22.5,,59.0,68.0,35.0,70.0,43.0,7.0,6.93,25.61
B67172,CDSB of Eastern Ontario,844713,St Peter's School,Cornwall,146.0,45.031859999999995,-74.6916,,99.3,,37.0,,50.0,38.0,31.0,79.0,93.0,64.0,28.94,
B67172,CDSB of Eastern Ontario,773450,St. Gregory Catholic,Carleton Place,420.0,45.1395,-76.1557,,99.3,,7.9,,88.0,91.0,69.0,,,,9.09,20.04
B67172,CDSB of Eastern Ontario,680764,St. John Intermediate School,Perth,135.0,44.88692,-76.24936,,100.0,,35.6,,,,,,,,13.85,10.7
B67172,CDSB of Eastern Ontario,818968,St. Luke Catholic School,Smiths Falls,45.0,44.8865,-76.0206,,100.0,,100.0,,,,,,,,,
B67172,CDSB of Eastern Ontario,814555,St. Mark Catholic School,Prescott,356.0,44.72303,-75.51465999999999,,98.9,,22.5,,66.0,47.0,47.0,83.0,81.0,49.0,18.53,
B67172,CDSB of Eastern Ontario,765428,St. Matthew Catholic Elementary School,Cornwall,,45.03075689,-74.72370737,,,,,,,,,,,,,
B67172,CDSB of Eastern Ontario,773026,St. Thomas Aquinas Catholic School,Russell,188.0,45.2511,-75.3537,,98.9,,26.6,,,,,,,,6.28,20.53
B66311,CÉP de l'Est de l'Ontario,196502,École élémentaire L'Académie de la Seigneurie,Casselman,224.0,45.30454,-75.08995999999999,73.2,27.2,,13.4,,71.0,71.0,76.0,86.0,82.0,95.0,9.4,18.49
B66311,CÉP de l'Est de l'Ontario,488291,École élémentaire publique Carrefour Jeunesse,Clarence-Rockland,350.0,45.54392,-75.28815999999999,74.6,25.7,,5.7,,71.0,58.0,50.0,74.0,65.0,65.0,8.04,23.4
B66311,CÉP de l'Est de l'Ontario,242420,École élémentaire publique Centre-Nord,Ottawa,,45.3992,-75.71513,,,,,,,,,,,,,
B66311,CÉP de l'Est de l'Ontario,412597,École élémentaire publique Charlotte Lemieux,Ottawa,532.0,45.36288,-75.76309,82.7,67.5,8.5,8.5,,78.0,86.0,75.0,89.0,86.0,81.0,35.73,24.98
B66311,CÉP de l'Est de l'Ontario,230,École élémentaire publique Cité Jeunesse,Quinte West,272.0,44.113890000000005,-77.55471,40.4,61.0,,5.1,,72.0,61.0,89.0,86.0,86.0,86.0,9.14,9.61
B66311,CÉP de l'Est de l'Ontario,79839,École élémentaire publique De la Rivière Castor,Russell,212.0,45.276109999999996,-75.28823,63.7,36.8,,13.2,,81.0,88.0,62.0,87.0,91.0,91.0,6.06,28.01
B66311,CÉP de l'Est de l'Ontario,138681,École élémentaire publique De la Salle,Ottawa,481.0,45.43476,-75.68419,70.9,45.3,5.8,16.2,,,,,,,,21.78,28.55
B66311,CÉP de l'Est de l'Ontario,417726,École élémentaire publique Des Sentiers,Ottawa,433.0,45.4595,-75.4612,78.8,37.4,,6.0,,93.0,96.0,91.0,98.0,98.0,100.0,7.14,50.62
B66311,CÉP de l'Est de l'Ontario,419796,École élémentaire publique Francojeunesse,Ottawa,632.0,45.42797554,-75.67964147,68.4,46.5,4.4,5.7,,90.0,88.0,80.0,95.0,92.0,91.0,23.92,23.82
B66311,CÉP de l'Est de l'Ontario,204986,École élémentaire publique Gabrielle-Roy,Ottawa,542.0,45.34868,-75.63469,85.2,72.1,4.6,4.6,,67.0,47.0,53.0,84.0,71.0,73.0,33.07,29.39
B66311,CÉP de l'Est de l'Ontario,215970,École élémentaire publique Gisèle-Lalonde,Ottawa,360.0,45.46867,-75.44524,85.3,33.3,,15.0,,,,,,,,10.04,41.35
B66311,CÉP de l'Est de l'Ontario,194239,École élémentaire publique Jeanne-Sauvé,Ottawa,399.0,45.46539,-75.48531,71.4,38.1,,7.3,,91.0,96.0,78.0,93.0,96.0,80.0,6.39,44.2
B66311,CÉP de l'Est de l'Ontario,287180,École élémentaire publique Kanata,Ottawa,557.0,45.3485,-75.9367,63.2,67.1,1.8,5.9,,93.0,91.0,93.0,94.0,81.0,92.0,7.24,59.93
B66311,CÉP de l'Est de l'Ontario,540030,École élémentaire publique Le Prélude,Ottawa,433.0,45.437509999999996,-75.53007,73.4,40.4,,5.8,,97.0,96.0,88.0,97.0,94.0,85.0,9.49,49.18
B66311,CÉP de l'Est de l'Ontario,313190,École élémentaire publique Le Sommet,Champlain,119.0,45.60264,-74.59923,87.4,16.0,,19.3,,,,,,,,17.14,
B66311,CÉP de l'Est de l'Ontario,439568,École élémentaire publique L'Équinoxe,Pembroke,185.0,45.823809999999995,-77.12156999999999,30.3,70.3,,7.0,,61.0,52.0,100.0,100.0,89.0,94.0,11.35,11.45
B66311,CÉP de l'Est de l'Ontario,302864,École élémentaire publique L'Héritage,Cornwall,82.0,45.01831,-74.69960999999999,58.5,47.6,,18.3,,,,,,,,17.16,
B66311,CÉP de l'Est de l'Ontario,156108,École élémentaire publique L'Odyssée,Ottawa,441.0,45.46841,-75.53603000000001,72.6,41.5,3.2,10.4,,85.0,90.0,80.0,92.0,89.0,86.0,10.9,32.85
B66311,CÉP de l'Est de l'Ontario,323187,École élémentaire publique Louis-Riel,Ottawa,197.0,45.4416,-75.5708,82.2,49.2,5.1,19.8,,,,,,,,25.8,29.52
B66311,CÉP de l'Est de l'Ontario,384771,École élémentaire publique Madeleine-de-Roybon,Kingston,421.0,44.242340000000006,-76.52594,49.4,60.8,2.9,6.7,,92.0,92.0,90.0,95.0,95.0,95.0,10.66,27.33
B66311,CÉP de l'Est de l'Ontario,488550,École élémentaire publique Marc-Garneau,Quinte West,43.0,44.1134,-77.556,41.5,53.5,,,,,,,,,,,
B66311,CÉP de l'Est de l'Ontario,164852,École élémentaire publique Marie-Curie,Ottawa,340.0,45.398709999999994,-75.63041,88.8,68.8,8.5,11.8,,71.0,60.0,64.0,79.0,68.0,53.0,41.62,18.45
B66311,CÉP de l'Est de l'Ontario,247352,École élémentaire publique Maurice-Lapointe,Ottawa,488.0,45.27875,-75.85871999999999,61.7,61.1,,9.6,,93.0,93.0,89.0,98.0,92.0,92.0,7.9,48.6
B66311,CÉP de l'Est de l'Ontario,156051,École élémentaire publique Mauril-Bélanger,Ottawa,166.0,45.43266,-75.66728,91.0,47.6,15.7,13.3,,60.0,40.0,20.0,72.0,64.0,52.0,43.05,
B66311,CÉP de l'Est de l'Ontario,327445,École élémentaire publique Michaëlle-Jean,Ottawa,651.0,45.2882,-75.7263,66.2,74.5,2.3,4.6,,89.0,96.0,84.0,99.0,98.0,89.0,9.27,55.24
B66311,CÉP de l'Est de l'Ontario,530457,École élémentaire publique Michel-Dupuis,Ottawa,,45.26721,-75.6932,,,,,,67.0,58.0,62.0,82.0,94.0,82.0,,
B66311,CÉP de l'Est de l'Ontario,64491,École élémentaire publique Mille-Iles,Kingston,44.0,44.2425,-76.52592,65.9,38.6,,,,,,,,,,,32.12
B66311,CÉP de l'Est de l'Ontario,250627,École élémentaire publique Nouvel Horizon,Hawkesbury,211.0,45.606320000000004,-74.60125,91.9,10.9,,8.5,,89.0,86.0,75.0,83.0,63.0,66.0,22.49,6.35
B66311,CÉP de l'Est de l'Ontario,156035,École élémentaire publique Omer-Deslauriers,Ottawa,209.0,45.3496,-75.7166,85.6,73.2,8.1,14.8,,,,,,,,32.24,28.44
B66311,CÉP de l'Est de l'Ontario,208944,École élémentaire publique Rivière-Rideau,North Grenville,,45.00848,-75.63766,,,,,,,,,,,,,
B66311,CÉP de l'Est de l'Ontario,383392,École élémentaire publique Rose des Vents,Cornwall,465.0,45.03157,-74.69359,49.5,54.4,,7.1,,88.0,80.0,86.0,97.0,97.0,96.0,17.97,9.23
B66311,CÉP de l'Est de l'Ontario,195774,École élémentaire publique Séraphin-Marion,Ottawa,311.0,45.4527,-75.5922,83.6,50.5,12.5,7.4,,60.0,55.0,34.0,88.0,86.0,66.0,30.0,19.96
B66311,CÉP de l'Est de l'Ontario,383376,École élémentaire publique Terre des Jeunes,North Glengarry,148.0,45.306000000000004,-74.6314,56.1,46.6,,19.6,,100.0,100.0,83.0,75.0,80.0,70.0,14.92,7.01
B66311,CÉP de l'Est de l'Ontario,559458,École élémentaire publique Trille des Bois,Ottawa,430.0,45.4397,-75.6706,61.2,50.9,,6.3,,80.0,71.0,80.0,96.0,82.0,89.0,20.37,21.81
B66311,CÉP de l'Est de l'Ontario,14764,École intermédiaire L'Équinoxe,Pembroke,34.0,45.823809999999995,-77.12156,41.2,58.8,,,,,,,,,,,
B67300,Conseil scolaire catholique Providence,866569,École élémentaire catholique E.J. Lajeunesse,Windsor,27.0,42.27687,-83.02078,,85.2,,,,,,,,,,,
B67300,Conseil scolaire catholique Providence,707880,École élémentaire catholique Frère André,London,391.0,42.963229999999996,-81.27885,43.5,81.6,3.1,11.3,,88.0,81.0,83.0,94.0,92.0,85.0,14.74,29.53
B67300,Conseil scolaire catholique Providence,708054,École élémentaire catholique Georges P Vanier,Windsor,334.0,42.32452,-82.95926999999999,23.1,83.2,,15.0,,87.0,84.0,74.0,88.0,58.0,73.0,19.39,16.08
B67300,Conseil scolaire catholique Providence,822786,École élémentaire catholique l'Essor,Tecumseh,35.0,42.313703100000005,-82.8640418,34.3,68.6,,,,,,,,,,,38.17
B67300,Conseil scolaire catholique Providence,732400,École élémentaire catholique Monseigneur Augustin Caron,Essex,573.0,42.20613,-83.07654000000001,12.4,93.7,,12.6,,88.0,86.0,86.0,95.0,85.0,95.0,6.41,35.0
B67300,Conseil scolaire catholique Providence,797359,École élémentaire catholique Monseigneur Jean Noël,Windsor,474.0,42.25885001,-83.03455001,33.8,87.3,,9.5,,93.0,100.0,93.0,88.0,74.0,84.0,17.0,33.04
B67300,Conseil scolaire catholique Providence,695025,École élémentaire catholique Monseigneur-Bruyère,London,196.0,43.01551,-81.23259,41.8,75.0,,16.8,,,,,,,,15.44,28.13
B67300,Conseil scolaire catholique Providence,765865,École élémentaire catholique Notre-Dame,Woodstock,69.0,43.1493,-80.7151,,94.2,,21.7,,,,,,,,,16.01
B67300,Conseil scolaire catholique Providence,705349,École élémentaire catholique Pavillon des Jeunes,Essex,429.0,42.28787,-82.73354,19.1,82.3,,13.1,,68.0,62.0,78.0,94.0,74.0,91.0,6.11,24.28
B67300,Conseil scolaire catholique Providence,768138,École élémentaire catholique Saint-Ambroise,Essex,101.0,42.272290000000005,-82.63580999999999,17.8,83.2,,17.8,,,,,,,90.0,,20.26
B67300,Conseil scolaire catholique Providence,774901,École élémentaire catholique Saint-Antoine,Essex,287.0,42.30149,-82.88443000000001,22.6,86.8,,11.5,,97.0,100.0,85.0,91.0,78.0,72.0,11.19,35.06
B67300,Conseil scolaire catholique Providence,861170,École élémentaire catholique Sainte-Catherine,Chatham-Kent,234.0,42.39183,-82.29166,13.7,88.0,,23.1,,68.0,68.0,77.0,74.0,74.0,78.0,11.63,13.19
B67300,Conseil scolaire catholique Providence,787515,École élémentaire catholique Saint-Edmond,Windsor,234.0,42.28933,-83.04734,52.6,74.8,10.7,13.7,,73.0,63.0,53.0,76.0,82.0,71.0,42.44,17.46
B67300,Conseil scolaire catholique Providence,730327,École élémentaire catholique Sainte-Marguerite-Bourgeoys,Woodstock,445.0,43.14222,-80.75156,13.9,90.8,,8.3,,80.0,67.0,78.0,68.0,65.0,59.0,9.3,17.79
B67300,Conseil scolaire catholique Providence,822540,École élémentaire catholique Sainte-Marie,Chatham-Kent,361.0,42.40038,-82.22819,22.4,83.7,,8.0,,70.0,62.0,49.0,88.0,82.0,61.0,15.58,16.86
B67300,Conseil scolaire catholique Providence,863394,École élémentaire catholique Sainte-Thérèse,Windsor,503.0,42.30812,-82.96004,41.7,83.3,,10.9,,87.0,96.0,89.0,89.0,87.0,87.0,25.22,11.93
B67300,Conseil scolaire catholique Providence,863726,École élémentaire catholique Sainte-Ursule,Essex,208.0,42.1449,-82.96818,9.6,90.9,,18.3,,50.0,62.0,75.0,100.0,81.0,95.0,9.06,20.83
B67300,Conseil scolaire catholique Providence,791288,École élémentaire catholique Saint-Francis,Chatham-Kent,143.0,42.25923,-82.43509,16.1,83.9,,29.4,,,,,73.0,64.0,82.0,13.16,
B67300,Conseil scolaire catholique Providence,792187,École élémentaire catholique Saint-François-Xavier,Sarnia,60.0,42.993590000000005,-82.35367,20.0,86.7,,,,,,,,,,,18.04
